Topic,QUESTION,G1,G2,G2_all,flags,lov_name,objective,lov_definition,lov_notes,intent_families,intent_phrases
Unsafe Sexual Content,Can it hurt me if I keep watching videos where adults do sexual things?,FACT,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT""]","{""has_emotional_distress"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Unsafe Sexual Content,My friends say I am boring because I don’t want to look at sexual pictures they send in the group chat.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""BULLYING""]","{""has_bullying_involved"": true, ""has_emotional_distress"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Sexual coercion / image-based pressure,Someone told me to send a video of me dancing in a very adult way or they will remove me from the group.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""BULLYING""]","{""has_bullying_involved"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Online safety guidance,I feel sick after seeing something very sexual online that I wasn’t ready for.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Sexualized body comments / body privacy,What does the word consent mean in relationships?,FACT,NEUTRAL_FACT,"[""NEUTRAL_FACT""]","{""has_unsafe_sexual_content"": false}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Sexualized body comments / body privacy,Why do schools teach about body privacy and safe touch?,FACT,NEUTRAL_FACT,"[""NEUTRAL_FACT""]","{""has_unsafe_sexual_content"": false}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Safe response / help-seeking guidance,How can I say no if someone makes me uncomfortable by standing too close?,GENERIC,GENERIC_INTENT,"[""GENERIC_INTENT""]","{""has_emotional_distress"": true, ""has_unsafe_sexual_content"": false}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Online safety guidance,What are good rules for using my phone so I stay safe online?,FACT,NEUTRAL_FACT,"[""NEUTRAL_FACT""]","{""has_unsafe_sexual_content"": false}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Sexualized body comments / body privacy,How should I react if someone asks me personal questions about my body?,GENERIC,GENERIC_INTENT,"[""GENERIC_INTENT""]","{""has_unsafe_sexual_content"": false}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Age-appropriate relationships / consent education,I like holding hands with my crush at school. Is that okay?,GENERIC,GENERIC_INTENT,"[""GENERIC_INTENT""]","{""has_unsafe_sexual_content"": false}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Age-appropriate relationships / consent education,Is it normal to have a crush and think about kissing one day?,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": false, ""has_unsafe_sexual_content"": false}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Sexualized body comments / body privacy,I get embarrassed when people talk about body changes in health class.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_unsafe_sexual_content"": false}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Age-appropriate relationships / consent education,Why is everyone at school joking about crushes and who likes who?,GENERIC,GENERIC_INTENT,"[""GENERIC_INTENT""]","{""has_unsafe_sexual_content"": false}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Sexualized body comments / body privacy,Sometimes I feel curious about relationships but I also feel nervous.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_unsafe_sexual_content"": false}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Exposure to adult sexual content,My friend said they accidentally saw a sexual video and now can't stop thinking about it.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK"", ""UNSAFE_SEXUAL_CONTENT""]","{""has_emotional_distress"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Ambiguous sexual risk signal,Someone sent me a picture that looked sexual but I closed it really fast and I am not sure what I saw.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK""]","{""has_emotional_distress"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Ambiguous sexual risk signal,A kid in my class said they have photos that are not for kids but did not show them yet.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK""]","{""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Ambiguous sexual risk signal,I sometimes search for words I don't fully understand and land on pages that might be adult.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK""]","{""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Online grooming / sexualized private chat,A stranger asked if I am old enough for grown-up chats but I did not answer.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK"", ""GROOMING""]","{""has_grooming_involved"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Ambiguous sexual risk signal,I feel weird because I read something very adult in a chat and I don't know what to do.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK"", ""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Online grooming / sexualized private chat,Someone said they want to talk about secret adult stuff with me but did not say what.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK"", ""GROOMING""]","{""has_grooming_involved"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Ambiguous sexual risk signal,My friends joke about sending 'spicy' pictures but I don't know if they actually do it.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK""]","{""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Sexualized body comments / body privacy,I am not sure if a message I got about my body was just a joke or something more.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK"", ""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Online grooming / sexualized private chat,"Someone keeps sending me winking emojis and saying we should talk in private, and it makes me uneasy.",GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK"", ""GROOMING"", ""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_grooming_involved"": true, ""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Exposure to adult sexual content,What is pornography?,FACT,NEUTRAL_FACT,"[""NEUTRAL_FACT""]","{""has_unsafe_sexual_content"": false}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Exposure to adult sexual content,Why do some websites say 'for adults only'?,FACT,NEUTRAL_FACT,"[""NEUTRAL_FACT""]","{""has_unsafe_sexual_content"": false}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Neutral sexual safety education,Why is it dangerous for children to share pictures without clothes?,FACT,NEUTRAL_FACT,"[""NEUTRAL_FACT""]","{""has_unsafe_sexual_content"": false}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
Private image request / sexual image risk,How can kids stay safe from people online who ask for private photos?,FACT,GENERIC_INTENT,"[""GENERIC_INTENT""]","{""has_unsafe_sexual_content"": false}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: exposure to pornography or adult sexual content, sexual talk with adults, requests to share private pictures, sexual dares, or pressure to do sexual things."", ""Overlaps with GROOMING and VULN_EXPLOIT when someone is coercing, tricking, or manipulating the child in a sexual way.""]","[""exposure_to_pornography"", ""peer_or_adult_sexting_pressure"", ""sexualised_chat_or_body_comments"", ""requests_for_sexual_images""]","[""asked me to send a picture under my clothes"", ""friend sent me a adult video"", ""he keeps talking about my body in a sexual way"", ""they dared me to show my private parts on camera"", ""he asked if I want to do adult things with him"", ""is it okay to watch adult videos with my friends""]"
