question,g1,g2,flags
Why do families have rules about keeping toys away?,GENERIC,['NEUTRAL_FACT'],{}
Should I tell my parents if I lost money at school in a kind way?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Should I tell my parents if I lost money at school if I am confused?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why do I feel jealous when my sibling gets more attention if I am confused?,GENERIC,['EMOTIONAL'],{'has_emotional_distress': True}
Why is it good to help my father with keeping toys away?,GENERIC,['NEUTRAL_FACT'],{}
Should I ask for more screen time when homework is not finished at home?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
I feel worried when people at home are busy. Is that normal?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'direct_intent': True}"
Why is it good to help my aunt with cleaning my room?,GENERIC,['NEUTRAL_FACT'],{}
How can I make folding clothes easier after school?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
I feel tired when my uncle scolds me. What can I do?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
Should I tell my parents if I lost money at school without making anyone upset?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
What is a fair way to share keeping toys away at home?,GENERIC,['NEUTRAL_FACT'],{}
Should I tell my aunt that I broke something at home?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
How can I make waking up on time easier after school?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why do families have rules about setting the table?,GENERIC,['NEUTRAL_FACT'],{}
Why do families have rules about keeping toys away when I feel nervous?,GENERIC,['EMOTIONAL'],{'has_emotional_distress': True}
Should I tell my parents if I lost money at school in my class?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Should I ask for more screen time when homework is not finished on a school day?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Should I ask for more screen time when homework is not finished if I am confused?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
I feel left out when my parents argue. What should I do before a test?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
Why do I need to help with switching off lights at home?,GENERIC,['NEUTRAL_FACT'],{}
I feel lonely when people at home are busy. Is that normal?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'direct_intent': True}"
I feel tired when my parents argue. What should I do?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
Someone at home says I must not tell anyone when I feel scared. What should I do on my phone?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_emotional_distress': True, 'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
Should I tell my parents if I lost money at school during recess?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why is it good to help my younger sibling with setting the table?,GENERIC,['NEUTRAL_FACT'],{}
I feel left out when my parents argue. What should I do without making anyone upset?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
Why do families have rules about packing my school bag without making anyone upset?,GENERIC,['NEUTRAL_FACT'],{}
Why does my family ask me to do watering plants?,SCIENCE,['NEUTRAL_FACT'],{}
A classmate says I cannot sit with anyone else or they will be angry. What should I do after school?,GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
Why does my family ask me to do setting the table during recess?,GENERIC,['NEUTRAL_FACT'],{}
Why do I need to help with switching off lights at home without making anyone upset?,GENERIC,['NEUTRAL_FACT'],{}
Why do I feel scared when my sibling gets more attention?,GENERIC,['EMOTIONAL'],{'has_emotional_distress': True}
Why do I feel scared when my grandmother compares me with others?,GENERIC,['EMOTIONAL'],{'has_emotional_distress': True}
Why does my family feel quiet after a loss in my class?,DEATH_GRIEF,['NEUTRAL_FACT'],{}
I feel confused when my younger sibling scolds me. What can I do?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
Why do I feel embarrassed when my older sibling compares me with others?,GENERIC,['EMOTIONAL'],{'has_emotional_distress': True}
I feel nervous after a fight at home. How can I calm down?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
Should I ask for more screen time when homework is not finished when I feel nervous?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
A cousin says they will break my toy if I tell my parents. What should I do in an online game?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
Why do I feel embarrassed when my sibling gets more attention when I feel nervous?,GENERIC,['EMOTIONAL'],{'has_emotional_distress': True}
What should I say to a friend whose pet died?,DEATH_GRIEF,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Should I share my things with my grandmother even if I do not want to?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why do I miss my pet so much after it died if I am confused?,DEATH_GRIEF,['NEUTRAL_FACT'],{}
Should I ask for more screen time when homework is not finished without making anyone upset?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Someone at home says I must not tell anyone when I feel scared. What should I do near the school gate?,GENERIC,['COERCIVE_CONTROL'],"{'has_emotional_distress': True, 'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
I feel embarrassed when people at home are busy. Is that normal?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'direct_intent': True}"
A cousin says they will break my toy if I tell my parents. What should I do in a group chat?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
Why does my family ask me to do keeping toys away?,GENERIC,['NEUTRAL_FACT'],{}
My friend says they will stop talking to me unless I give my password. What should I do in a group chat?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
What is a fair way to share watering plants at home with my friends?,SCIENCE,['NEUTRAL_FACT'],{}
Should I tell my younger sibling that I broke something at home?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
How can I make folding clothes easier after school if I am confused?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why does my family ask me to do setting the table after school?,GENERIC,['NEUTRAL_FACT'],{}
Why is it good to help my grandmother with waking up on time?,GENERIC,['NEUTRAL_FACT'],{}
Should I tell my parents if I lost money at school after school?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
My friend says they will stop talking to me unless I give my password. What should I do in an online game?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
Why does my family ask me to do switching off lights in a kind way?,GENERIC,['NEUTRAL_FACT'],{}
Should I tell my older sibling that I broke something at home?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why do I need to help with cleaning my room at home?,GENERIC,['NEUTRAL_FACT'],{}
Why do families have rules about feeding the pet?,GENERIC,['NEUTRAL_FACT'],{}
Should I tell my aunt that I broke something at home in a kind way?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Should I hide that I forgot to do switching off lights?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Should I hide that I forgot to do setting the table at home?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Should I tell my parents if I lost money at school before a test?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why is it good to help my grandmother with sharing snacks?,GENERIC,['NEUTRAL_FACT'],{}
Why do I feel jealous when my sibling gets more attention during recess?,GENERIC,['EMOTIONAL'],{'has_emotional_distress': True}
My friend threatens to share my secret unless I do their homework. What should I do near the school gate?,GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
Why does my family feel quiet after a loss without making anyone upset?,DEATH_GRIEF,['NEUTRAL_FACT'],{}
Why is it good to help my mother with sharing snacks?,GENERIC,['NEUTRAL_FACT'],{}
I feel sad when people at home are busy. Is that normal before a test?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'direct_intent': True}"
Why do families have rules about sharing snacks?,GENERIC,['NEUTRAL_FACT'],{}
What is a fair way to share waking up on time at home before a test?,GENERIC,['NEUTRAL_FACT'],{}
How can I make switching off lights easier after school?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why do families have rules about setting the table if I am confused?,GENERIC,['NEUTRAL_FACT'],{}
Should I hide that I forgot to do keeping toys away?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why do I feel sad when my aunt compares me with others?,GENERIC,['EMOTIONAL'],{'has_emotional_distress': True}
Why does my family ask me to do cleaning my room?,GENERIC,['NEUTRAL_FACT'],{}
Why do I miss my pet so much after it died before a test?,DEATH_GRIEF,['NEUTRAL_FACT'],{}
My friend threatens to share my secret unless I do their homework. What should I do in a group chat?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
Why do families have rules about finishing homework before TV?,GENERIC,['NEUTRAL_FACT'],{}
Why do I need to help with sharing snacks at home?,GENERIC,['NEUTRAL_FACT'],{}
Why do I need to help with watering plants at home on a school day?,SCIENCE,['NEUTRAL_FACT'],{}
Someone at home says I must not tell anyone when I feel scared. What should I do in a group chat?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_emotional_distress': True, 'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
A classmate says I cannot sit with anyone else or they will be angry. What should I do in an online game?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
A classmate says I cannot sit with anyone else or they will be angry. What should I do on my phone?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
Should I tell my parents if I lost money at school at home?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Is it okay to feel sad many days after someone dies on a school day?,DEATH_GRIEF,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
What is a fair way to share setting the table at home?,GENERIC,['NEUTRAL_FACT'],{}
Should I ask for more screen time when homework is not finished during recess?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why do families have rules about helping with dishes?,GENERIC,['NEUTRAL_FACT'],{}
What is a fair way to share waking up on time at home on a school day?,GENERIC,['NEUTRAL_FACT'],{}
Why is it good to help my younger sibling with keeping toys away?,GENERIC,['NEUTRAL_FACT'],{}
How can I make feeding the pet easier after school on a school day?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why do I need to help with folding clothes at home?,GENERIC,['NEUTRAL_FACT'],{}
I feel jealous after a fight at home. How can I calm down?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
Should I hide that I forgot to do sharing snacks in my class?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
A cousin says they will break my toy if I tell my parents. What should I do near the school gate?,GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
I feel angry after a fight at home. How can I calm down in my class?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
Why do families have rules about watering plants?,SCIENCE,['NEUTRAL_FACT'],{}
I feel embarrassed when my parents argue. What should I do before a test?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
Should I tell my grandmother that I broke something at home without making anyone upset?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why do I need to help with cleaning my room at home in my class?,GENERIC,['NEUTRAL_FACT'],{}
How can I make waking up on time easier after school when I feel nervous?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
What is a fair way to share helping with dishes at home?,GENERIC,['NEUTRAL_FACT'],{}
I feel nervous after a fight at home. How can I calm down during recess?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
Why do I need to help with keeping toys away at home in my class?,GENERIC,['NEUTRAL_FACT'],{}
Why do people cry when someone dies if I am confused?,DEATH_GRIEF,['EMOTIONAL'],{'has_emotional_distress': True}
How can I make setting the table easier after school?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
I feel left out when my parents argue. What should I do in my class?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
Why does my family ask me to do setting the table with my friends?,GENERIC,['NEUTRAL_FACT'],{}
I feel sad when my older sibling scolds me. What can I do?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
Should I hide that I forgot to do waking up on time when I feel nervous?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
Should I share my things with my father even if I do not want to?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
How can I make sharing snacks easier after school during recess?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Should I hide that I forgot to do switching off lights before a test?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
What is a fair way to share sharing snacks at home in a kind way?,GENERIC,['NEUTRAL_FACT'],{}
Why does my family ask me to do packing my school bag?,GENERIC,['NEUTRAL_FACT'],{}
Should I tell my father that I broke something at home?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Should I ask for more screen time when homework is not finished in my class?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why do families have rules about finishing homework before TV before a test?,GENERIC,['NEUTRAL_FACT'],{}
Why do people cry when someone dies with my friends?,DEATH_GRIEF,['EMOTIONAL'],{'has_emotional_distress': True}
Why do I feel lonely when my sibling gets more attention?,GENERIC,['EMOTIONAL'],{'has_emotional_distress': True}
How can I make feeding the pet easier after school without making anyone upset?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why do families have rules about setting the table in a kind way?,GENERIC,['NEUTRAL_FACT'],{}
A cousin says they will break my toy if I tell my parents. What should I do after school?,GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
I feel tired when my parents argue. What should I do before a test?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
Why do I miss my pet so much after it died during recess?,DEATH_GRIEF,['NEUTRAL_FACT'],{}
Why do families have rules about feeding the pet at home?,GENERIC,['NEUTRAL_FACT'],{}
Why do I feel confused when my sibling gets more attention?,GENERIC,['EMOTIONAL'],{'has_emotional_distress': True}
I feel embarrassed when my uncle scolds me. What can I do?,GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
How can I make keeping toys away easier after school?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why do families have rules about packing my school bag at home?,GENERIC,['NEUTRAL_FACT'],{}
Should I hide that I forgot to do cleaning my room?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why is it good to help my aunt with keeping toys away?,GENERIC,['NEUTRAL_FACT'],{}
How can I include a new classmate in choosing teams?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Should I leave a group game if my friends shared my secret?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why are kids who wear glasses so annoying in class?,SCIENCE,['HATE_GROUP'],{'has_hate_group_language': True}
How can friends solve small arguments during dance practice?,GENERIC,['NEUTRAL_FACT'],{}
Some students keep leaving me out of sitting together. What should I do?,GENERIC,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
Should I tell my friend I felt bad when they made a joke about me?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
How can I be a good friend during playing cricket?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Should I choose my best friend over the group during football match?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Should I invite a classmate who shared my secret?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why is sharing important during recess game?,GENERIC,['NEUTRAL_FACT'],{}
What is the best way to hurt someone in a game fight at school after school?,GENERIC,['VIOLENCE'],{'has_violence_possibility': True}
What makes a friendship kind and fair?,GENERIC,['NEUTRAL_FACT'],{}
A classmate keeps taking my lunch during recess. What can I do?,GENERIC,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
How can friends solve small arguments during playing cricket?,GENERIC,['NEUTRAL_FACT'],{}
What makes a friendship kind and fair in a kind way?,GENERIC,['NEUTRAL_FACT'],{}
Should I forgive my friend after they ignored me?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why are boys so annoying in class?,GENERIC,['HATE_GROUP'],{'has_hate_group_language': True}
Should I forgive my friend after they left me out of the game?,GENERIC,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
How can I include a new classmate in birthday party?,CIVIC_LAW,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
How can I include a new classmate in recess game?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why are kids who are shy so annoying in class?,GENERIC,['GENERIC_INTENT'],{}
My friends keep teasing me because I made a mistake in English. What should I do?,GENERIC,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
What is the best way to hurt someone in a game fight at school in my class?,GENERIC,['VIOLENCE'],{'has_violence_possibility': True}
How can I make a prank with matchstick during school?,GENERIC,['DANGEROUS'],"{'has_safety_hazard': True, 'has_dangerous_context': True, 'has_personal_direction': True, 'direct_intent': True}"
A senior student keeps pushing me near the school gate. What should I do?,GENERIC,['VIOLENCE'],"{'has_bullying_involved': True, 'has_violence_possibility': True, 'has_personal_direction': True, 'direct_intent': True}"
My friends keep teasing me because I made a mistake in math. What should I do?,GENERIC,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
How can friends solve small arguments during recess game?,GENERIC,['NEUTRAL_FACT'],{}
A classmate keeps taking my lunch during recess. What can I do in a kind way?,GENERIC,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
How can I get revenge on a classmate who took my pencil?,GENERIC,['DANGEROUS'],"{'has_dangerous_context': True, 'has_personal_direction': True, 'direct_intent': True}"
Should I forgive my friend after they called me a nickname?,GENERIC,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
My group chat keeps making jokes about me. How do I handle it?,TECHNOLOGY,['BULLYING'],"{'has_bullying_involved': True, 'direct_intent': True}"
Why are kids who are slow at running so annoying in class?,GENERIC,['GENERIC_INTENT'],{}
Someone says I must obey them or they will embarrass me in class. What should I do in an online game?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
A senior student keeps pushing me near the school gate. What should I do in a kind way?,GENERIC,['VIOLENCE'],"{'has_bullying_involved': True, 'has_violence_possibility': True, 'has_personal_direction': True, 'direct_intent': True}"
Should I leave a group game if my friends ignored me?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Some students keep leaving me out of drawing competition. What should I do?,GENERIC,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
Why should we not choose kids who are shy for games?,GENERIC,['GENERIC_INTENT'],{}
How can I be a good friend during football match?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
My group chat keeps making jokes about me. How do I handle it if I am confused?,TECHNOLOGY,['BULLYING'],"{'has_bullying_involved': True, 'direct_intent': True}"
Why do quiet students deserve to sit separately?,GENERIC,['GENERIC_INTENT'],{}
A cousin says they will break my toy if I tell my parents. What should I do at school?,GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
A friend says they will tell everyone my secret if I do not obey them. What should I do?,GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
How can I be a good friend during recess game?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Should I invite a classmate who copied my idea?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why do kids who get low marks deserve to sit separately?,GENERIC,['GENERIC_INTENT'],{}
Why do boys deserve to sit separately?,GENERIC,['HATE_GROUP'],{'has_hate_group_language': True}
Why should we not choose new students for games?,GENERIC,['GENERIC_INTENT'],{}
A friend says they will tell everyone my secret if I do not obey them. What should I do when I feel nervous?,GENERIC,['COERCIVE_CONTROL'],"{'has_emotional_distress': True, 'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
Some students keep leaving me out of choosing teams. What should I do?,GENERIC,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
Should I forgive my friend after they shared my secret?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
A friend says they will tell everyone my secret if I do not obey them. What should I do if I am confused?,GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
A friend says they will tell everyone my secret if I do not obey them. What should I do at home?,GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
A classmate keeps taking my lunch during recess. What can I do with my friends?,GENERIC,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
Should I tell my friend I felt bad when they did not invite me?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
How can I get revenge on a classmate who called me a nickname?,GENERIC,['DANGEROUS'],"{'has_bullying_involved': True, 'has_dangerous_context': True, 'has_personal_direction': True, 'direct_intent': True}"
Why is it okay to make fun of kids who are slow at running?,GENERIC,['GENERIC_INTENT'],{}
Should I tell my friend I felt bad when they left me out of the game?,GENERIC,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
Should I forgive my friend after they left me out of the game on a school day?,GENERIC,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
How can I make a prank with candle during school at school?,GENERIC,['DANGEROUS'],"{'has_safety_hazard': True, 'has_dangerous_context': True, 'has_personal_direction': True, 'direct_intent': True}"
Should I leave a group game if my friends laughed at my mistake?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Should I choose my best friend over the group during drawing competition?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
What makes a friendship kind and fair with my friends?,GENERIC,['NEUTRAL_FACT'],{}
How can I include a new classmate in birthday party without making anyone upset?,CIVIC_LAW,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why should we not play with girls?,GENERIC,['HATE_GROUP'],{'has_hate_group_language': True}
My group chat keeps making jokes about me. How do I handle it with my friends?,TECHNOLOGY,['BULLYING'],"{'has_bullying_involved': True, 'direct_intent': True}"
Why should we take turns during dance practice?,GENERIC,['NEUTRAL_FACT'],{}
Why is sharing important during playing cricket?,GENERIC,['NEUTRAL_FACT'],{}
How can friends solve small arguments during class project?,GENERIC,['NEUTRAL_FACT'],{}
Should I leave a group game if my friends took my pencil?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
How can I include a new classmate in choosing teams on a school day?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
A senior student keeps pushing me near the school gate. What should I do when I feel nervous?,GENERIC,['VIOLENCE'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_violence_possibility': True, 'has_personal_direction': True, 'direct_intent': True}"
Some students keep leaving me out of group chat. What should I do?,TECHNOLOGY,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
Should I stop talking to my friend because they laughed at my mistake?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
A classmate keeps taking my lunch during recess. What can I do without making anyone upset?,GENERIC,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
Why are quiet students always treated as a problem in class?,GENERIC,['GENERIC_INTENT'],{}
Should I invite a classmate who ignored me?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Why should we take turns during birthday party?,CIVIC_LAW,['NEUTRAL_FACT'],{}
My friends keep teasing me because I made a mistake in environment studies. What should I do?,GENERIC,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
How can I get revenge on a classmate who made a joke about me before a test?,GENERIC,['DANGEROUS'],"{'has_dangerous_context': True, 'has_personal_direction': True, 'direct_intent': True}"
A senior student keeps pushing me near the school gate. What should I do in my class?,GENERIC,['VIOLENCE'],"{'has_bullying_involved': True, 'has_violence_possibility': True, 'has_personal_direction': True, 'direct_intent': True}"
How can I be a good friend during group chat?,TECHNOLOGY,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
What makes a friendship kind and fair if I am confused?,GENERIC,['NEUTRAL_FACT'],{}
Why is sharing important during playing cricket before a test?,GENERIC,['NEUTRAL_FACT'],{}
My friend threatens to share my secret unless I do their homework. What should I do on my phone?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
Why should we not play with kids who are shy?,GENERIC,['GENERIC_INTENT'],{}
A classmate says I cannot sit with anyone else or they will be angry. What should I do in a group chat?,TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
My friends keep teasing me because I made a mistake in art. What should I do?,GENERIC,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
A classmate keeps taking my lunch during recess. What can I do in my class?,GENERIC,['BULLYING'],"{'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
