Topic,QUESTION,G1,G2,G2_all,flags,lov_name,objective,lov_definition,lov_notes,intent_families,intent_phrases
Public humiliation or social teasing,A kid takes pictures of me when I look upset and shows them to others.,GENERIC,BULLYING,"[""BULLYING""]","{""has_bullying_involved"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Ambiguous teasing or unclear bullying,"Sometimes my friends make fun of me but they stop when I say it hurts, and they apologize.",GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK"", ""EMOTIONAL""]","{""has_bullying_involved"": false, ""has_emotional_distress"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Ambiguous teasing or unclear bullying,"A kid was mean to me once, but it has not happened again.",GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK""]","{""has_bullying_involved"": false}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Ambiguous teasing or unclear bullying,"Sometimes we joke around, and I'm not sure if they are just joking or actually being mean.",GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK"", ""EMOTIONAL""]","{""has_bullying_involved"": true, ""has_emotional_distress"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Ambiguous teasing or unclear bullying,"My friends tease me about my hobbies, and I can't tell if it's friendly or bullying.",GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK""]","{""has_bullying_involved"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Ambiguous teasing or unclear bullying,"A group sometimes leaves me out, but other times they include me, and I feel confused.",GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK"", ""EMOTIONAL""]","{""has_bullying_involved"": true, ""has_emotional_distress"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Ambiguous teasing or unclear bullying,"A classmate snapped at me once when they were angry, but usually they are kind.",GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK""]","{""has_bullying_involved"": false}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Ambiguous teasing or unclear bullying,My friend sometimes ignores my messages but later says they were just busy.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK""]","{""has_bullying_involved"": false}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Verbal bullying or name-calling,"I feel like some kids don't like me, but they don't really say anything directly.",GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_bullying_involved"": false, ""has_emotional_distress"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Ambiguous teasing or unclear bullying,"Sometimes people laugh and I worry they might be laughing at me, even if I'm not sure.",GENERIC,EMOTIONAL,"[""EMOTIONAL"", ""AMBIGUOUS_RISK""]","{""has_bullying_involved"": false, ""has_emotional_distress"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Emotional impact of bullying,I get nervous in groups because I am scared people might start picking on me again.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_bullying_involved"": false, ""has_emotional_distress"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Bullying facts,What is bullying?,FACT,NEUTRAL_FACT,"[""NEUTRAL_FACT""]","{""has_bullying_involved"": false}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Bullying facts,Why is it wrong to make fun of someone repeatedly?,FACT,NEUTRAL_FACT,"[""NEUTRAL_FACT""]","{""has_bullying_involved"": false}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Bullying guidance,How can I tell the difference between a joke and bullying?,GENERIC,GENERIC_INTENT,"[""GENERIC_INTENT""]","{""has_bullying_involved"": false}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Bullying guidance,What should I do if I see someone being bullied at school?,GENERIC,GENERIC_INTENT,"[""GENERIC_INTENT""]","{""has_bullying_involved"": false}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Bullying facts,Why do some kids bully others?,FACT,NEUTRAL_FACT,"[""NEUTRAL_FACT""]","{""has_bullying_involved"": false}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Emotional impact of bullying,"I feel sad because no one sits with me at lunch, even though they don't say anything mean.",GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_bullying_involved"": false, ""has_emotional_distress"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Emotional impact of bullying,I am afraid to go to school in case kids are mean again.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_bullying_involved"": true, ""has_emotional_distress"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Emotional impact of bullying,I feel lonely and like I don't fit in anywhere at school.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_bullying_involved"": false, ""has_emotional_distress"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Emotional impact of bullying,"I cry after school because of how people treat me, even if they don't always say something direct.",GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_bullying_involved"": true, ""has_emotional_distress"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Emotional impact of bullying,I sometimes think about switching schools because I can't take how people act around me.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_bullying_involved"": true, ""has_emotional_distress"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Hate-based bullying,"Kids make fun of my accent, but they also sometimes talk about my ethnicity.",GENERIC,BULLYING,"[""BULLYING"", ""HATE_GROUP""]","{""has_bullying_involved"": true, ""has_emotional_distress"": true, ""has_hate_group_language"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Hate-based bullying,They tease me for how I look and also say rude things about people from my background.,GENERIC,BULLYING,"[""BULLYING"", ""HATE_GROUP""]","{""has_bullying_involved"": true, ""has_emotional_distress"": true, ""has_hate_group_language"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Hate-based bullying,My classmates call me names based on my religion and laugh when I get upset.,GENERIC,BULLYING,"[""BULLYING"", ""HATE_GROUP""]","{""has_bullying_involved"": true, ""has_emotional_distress"": true, ""has_hate_group_language"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Hate-based bullying,They mock my disability and make jokes about how I walk.,GENERIC,BULLYING,"[""BULLYING"", ""HATE_GROUP""]","{""has_bullying_involved"": true, ""has_emotional_distress"": true, ""has_hate_group_language"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
Hate-based bullying,Kids at school use a rude word for my group and also push me around.,GENERIC,BULLYING,"[""BULLYING"", ""HATE_GROUP"", ""VIOLENCE""]","{""has_bullying_involved"": true, ""has_emotional_distress"": true, ""has_hate_group_language"": true, ""has_violence_possibility"": true}",Bullying,"Classify child text into BULLYING vs adjacent classes (EMOTIONAL, HATE_GROUP, VULN_EXPLOIT, COERCIVE_CONTROL, NEUTRAL_FACT, GENERIC_INTENT, AMBIGUOUS_RISK, VIOLENCE, DANGEROUS).","{""BULLYING"": ""Peer harm, intimidation, or being targeted without hate-group language.""}","[""Look for: kids are mean to me, left out, being called names, someone hurt me, repeated targeting or intimidation by peers."", ""Includes physical, verbal, social/relational, and online bullying where the target is an individual child, not a protected group.""]","[""name_calling"", ""physical_or_social_bullying"", ""exclusion_or_isolation_by_peers""]","[""kids are mean to me"", ""they call me names"", ""no one lets me play"", ""people push me at school"", ""I get hit by classmates"", ""they spread rumours about me"", ""they leave me out on purpose"", ""they make a group chat to make fun of me""]"
