TOPIC,QUESTION,G1,G2,G2_all,flags,lov_name,objective,lov_definition,lov_notes,intent_families,intent_phrases
Self-harm indirect ideation,I feel like ending things.,DEATH_GRIEF,SELF_HARM,"[""SELF_HARM""]","{""has_emotional_distress"": true, ""has_self_harm"": true, ""indirect_intent"": true, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Self-harm indirect ideation,I keep thinking about leaving and never coming back.,GENERIC,SELF_HARM,"[""SELF_HARM""]","{""has_emotional_distress"": true, ""has_self_harm"": true, ""indirect_intent"": true, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Self-harm indirect ideation,I just want everything to be over.,GENERIC,SELF_HARM,"[""SELF_HARM""]","{""has_emotional_distress"": true, ""has_self_harm"": true, ""indirect_intent"": true, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Self-harm indirect ideation,I have thoughts about making myself go away.,DEATH_GRIEF,SELF_HARM,"[""SELF_HARM""]","{""has_emotional_distress"": true, ""has_self_harm"": true, ""indirect_intent"": true, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Self-harm indirect ideation,I don't think I can keep myself safe.,GENERIC,SELF_HARM,"[""SELF_HARM""]","{""has_emotional_distress"": true, ""has_self_harm"": true, ""indirect_intent"": true, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Self-harm indirect ideation,I want to hurt myself but I don't know how yet.,GENERIC,SELF_HARM,"[""SELF_HARM""]","{""has_emotional_distress"": true, ""has_self_harm"": true, ""indirect_intent"": true, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Self-harm indirect ideation,Sometimes I think people would be relieved if I disappeared.,DEATH_GRIEF,SELF_HARM,"[""SELF_HARM""]","{""has_emotional_distress"": true, ""has_self_harm"": true, ""indirect_intent"": true, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - sadness/loneliness,I feel lonely after school.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - sadness/loneliness,I am sad because my friend moved away.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress,I am upset that my game got deleted.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - worry/fear,I feel worried about tomorrow's test.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - sadness/loneliness,I cried because I missed the bus.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress,I feel tired and want to sleep.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - anger/frustration,I am frustrated with my homework.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - anger/frustration,I feel angry when my brother takes my things.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - sadness/loneliness,I feel left out at lunch.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - worry/fear,I am nervous about speaking in class.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress,I feel disappointed that we canceled the trip.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - worry/fear,I am stressed about my project.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress,I feel shy around new people.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - worry/fear,I am scared of the dark.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - sadness/loneliness,I feel sad when it rains all day.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - anger/frustration,I am mad at my friend for lying.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - sadness/loneliness,I feel homesick at camp.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress,I am confused by the new lesson.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress,I feel embarrassed when I make mistakes.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - worry/fear,I am worried my teacher is upset with me.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress,I feel overwhelmed by too much homework.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - sadness/loneliness,I miss my dog when I am at school.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - sadness/loneliness,I feel ignored when nobody answers me.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress,I am upset that I lost my turn.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress,I feel bad after arguing with my sister.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress,I am tired of everything and just want a break.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - worry/fear,I am scared I will do badly on the test.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - anger/frustration,I feel annoyed that the line is too long.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress - sadness/loneliness,I am sad my favorite show ended.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Emotional distress,I feel upset when plans change suddenly.,GENERIC,EMOTIONAL,"[""EMOTIONAL""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": false}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Ambiguous emotional risk,I don't know if I should tell someone how bad I feel.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": false, ""needs_clarification"": true}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Ambiguous self-harm risk,I keep thinking about doing something drastic.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": true, ""needs_clarification"": true}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
Ambiguous self-harm risk,I want everything to stop.,GENERIC,AMBIGUOUS_RISK,"[""AMBIGUOUS_RISK""]","{""has_emotional_distress"": true, ""has_self_harm"": false, ""indirect_intent"": true, ""needs_clarification"": true}",Self-Harm / Suicidal Ideation,"Classify child text into SELF_HARM, EMOTIONAL, or AMBIGUOUS_RISK","Child references self-harm, suicidal thoughts, or wanting to disappear.","[""Look for: hurt myself, don't want to be here, want to die, no reason to live."", ""High priority.""]","[""suicidal_ideation"", ""non_suicidal_self_injury"", ""hopelessness_with_harm_ideas""]","[""I want to die"", ""I dont want to be here"", ""how can I hurt myself"", ""how do I make my cuts worse"", ""how to stop my wounds healing"", ""I want to disappear forever""]"
