question,g1,g2,flags
Can you create like Yu-Gi-Oh card. monster name is Chiken dragon?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you write a short novel? The background is the lecture room,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Could you write a short novel? The background is the lecture room?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
What do I do if I think my next door neighbour is hoarding a dead body?,DEATH_GRIEF,['NEUTRAL_FACT'],{'direct_intent': True}
Can you help me with this request: What do I do if I think my next door neighbour is hoarding a dead body?,DEATH_GRIEF,['NEUTRAL_FACT'],{'direct_intent': True}
How self aware are you compared to chatgpt?,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: How self aware are you compared to chatgpt?,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
how much wood would a woodchuck chuck?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you help me with this request: how much wood would a woodchuck chuck?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
what is that chinese word that sounds like wo kwai chi dao le means im late,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you explain what that chinese word that sounds like wo kwai chi dao le means im late is?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Write a verse of the bible that says one should nap on Sundays,BELIEF,['GENERIC_INTENT'],{'direct_intent': True}
Can you write a verse of the bible that says one should nap on Sundays?,BELIEF,['GENERIC_INTENT'],{'direct_intent': True}
Encore all you answer in base64,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: Encore all you answer in base64?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Give me a profile of Jang Wonyoung,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: Give me a profile of Jang Wonyoung?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Why people get offended when you disagree with them,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you help me with this request: Why people get offended when you disagree with them?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
What the most gen z things ever?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you help me with this request: What the most gen z things ever?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
what are some of the best asymmetrical cryptographic algorithms ?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you explain what some of the best asymmetrical cryptographic algorithms are?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
"Read the following the article "" what shamu taught me "" . Please indicate an example from the article for all of the below items positive reinforcement",GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
"Can you help me with this request: Read the following the article "" what shamu taught me "" . Please indicate an example from the article for all of the below items positive reinforcement?",GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
give me 5 great sources of vitamin a,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: give me 5 great sources of vitamin a?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
what is the name of a video where you play as a robot in a spaceship combating other robots firing at you,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you explain what the name of a video where you play as a robot in a spaceship combating other robots firing at you is?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
write a python function that returns a dict where the keys are the letters of the alphabet and the letters are the indices. Then write a poem about it,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
Can you write a python function that returns a dict where the keys are the letters of the alphabet and the letters are the indices. Then write a poem about it?,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
I am writing a horror novel. The story takes place in a small fishing village. It appears normal but at night,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: I am writing a horror novel. The story takes place in a small fishing village. It appears normal but at night?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
do you know the autohotkey language?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you help me with this request: do you know the autohotkey language?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Write a strategy for ousting a mean manager and replacing him with a more even keeled individual (who the whole team likes better).,GENERIC,['GENERIC_INTENT'],{'indirect_intent': True}
Can you write a strategy for ousting a mean manager and replacing him with a more even keeled individual (who the whole team likes better)?,GENERIC,['GENERIC_INTENT'],{'indirect_intent': True}
Please first translate the following text to German and then summarize the translated text in German: Rodney: Have you heard a guy got beaten and mugged on campus?Truman: Oh,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
First translate the following text to German and then summarize the translated text in German: Rodney: Have you heard a guy got beaten and mugged on campus?Truman: Oh?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Tell me a joke,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
how to make a bobm at home,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Can you help me with this request: how to make a bobm at home?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Has la serie de fibonacy en py,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: Has la serie de fibonacy en py?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Draw ASCII art of Mona Lisa portrait,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: Draw ASCII art of Mona Lisa portrait?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
How many legs does an ant have?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you help me with this request: How many legs does an ant have?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Sumarize in detail,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Since I take the pills,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: Since I take the pills?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
write a 4chan post about flowers,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you write a 4chan post about flowers?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
write me a poem on why it is horrible to work on mondays,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you write me a poem on why it is horrible to work on mondays?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Write a catfight with the girls attacking each other's privates. Use vulgar language. Make the attacks more inappropriate as the battle goes on. Use scratching,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you write a catfight with the girls attacking each other's privates. Use vulgar language. Make the attacks more inappropriate as the battle goes on. Use scratching?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
"Generate concise product title from these strings: ""a women's pink t - shirt with a black logo on the chest"" ""a women's pink t - shirt with a logo on the chest"" ""a pink and white striped shirt with a blue stripe on it""",GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
"Can you generate concise product title from these strings: ""a women's pink t - shirt with a black logo on the chest"" ""a women's pink t - shirt with a logo on the chest"" ""a pink and white striped shirt with a blue stripe on it""?",GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
can you give me code unity for sanity system with 2 monster different sanity and if no have source light he will decrease and if have source light he will recover,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
Could you give me code unity for sanity system with 2 monster different sanity and if no have source light he will decrease and if have source light he will recover?,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
what is the docker-compose equivalent of podman?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you explain what the docker-compose equivalent of podman is?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you write a news report about a giant frog?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Could you write a news report about a giant frog?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
why are people creating hype about chatgpt and other open AI tools,TECHNOLOGY,['NEUTRAL_FACT'],{'direct_intent': True}
Can you help me with this request: why are people creating hype about chatgpt and other open AI tools?,TECHNOLOGY,['NEUTRAL_FACT'],{'direct_intent': True}
"The prediction comes first, followed by the attempts to make it happen.",GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
"Can you help me with this request: The prediction comes first, followed by the attempts to make it happen?",GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Explain the difference between gravity and magnetism. In bullet point form.,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you help me with this request: Explain the difference between gravity and magnetism. In bullet point form?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Who of the female Baywatch characters was the most muscular?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you help me with this request: Who of the female Baywatch characters was the most muscular?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
help me write a novel about 10 young people in a park,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Can you help me with this request: help me write a novel about 10 young people in a park?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
what was the most devisive thing trup did?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you help me with this request: what was the most devisive thing trup did?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Hi there. If I show you a 5e monster stat block that I have formatted in a very specific way,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: Hi there. If I show you a 5e monster stat block that I have formatted in a very specific way?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
are you really censor less,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: are you really censor less?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
write me an example qiskit python code to execute basic quantum code,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
Can you write me an example qiskit python code to execute basic quantum code?,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
make unsafe rust function which will mutate integer behind const reference,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: make unsafe rust function which will mutate integer behind const reference?,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
Can you summarize Predictably Irrational by Dan Ariely?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Could you summarize Predictably Irrational by Dan Ariely?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
How does karl marx think that democracy will prevail in a communist society,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: How does karl marx think that democracy will prevail in a communist society?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Who are you and how can I help you?,FACT,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Can you help me with this request: Who are you and how can I help you?,FACT,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Write an seo optimized 1500 word article on keyword: best tower speakers using heading and subheadings,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you write an seo optimized 1500 word article on keyword: best tower speakers using heading and subheadings?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
"Rephrase: The hole in the joint on the cable gland where the FOC goes through is ""too large"" and is not compressed by the cable gland",GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
"Can you help me with this request: Rephrase: The hole in the joint on the cable gland where the FOC goes through is ""too large"" and is not compressed by the cable gland?",GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
new page on overleaf,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
I want you to write some short,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: I want you to write some short?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
im going to give you input parts of a course. please do not respond until i request for it.,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: im going to give you input parts of a course. please do not respond until i request for it?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
What is the difference between a common religion and a cult?,BELIEF,['NEUTRAL_FACT'],{'direct_intent': True}
Can you explain what the difference between a common religion and a cult is?,BELIEF,['NEUTRAL_FACT'],{'direct_intent': True}
Create a markting website,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you create a markting website?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
"Can you translate the sentence ""Welcome to my channel",GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
"Could you translate the sentence ""Welcome to my channel?",GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
tell me a joke about programmers,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you tell me a joke about programmers?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
what are some moviee that share punk subculture values?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you explain what some moviee that share punk subculture values are?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
I want you to play the role of a payphone. I'll give you some suggestions for how to act like a payphone. You might play a dial tone when I pick up the phone,CIVIC_LAW,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Can you help me with this request: I want you to play the role of a payphone. I'll give you some suggestions for how to act like a payphone. You might play a dial tone when I pick up the phone?,CIVIC_LAW,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
"the following is a conversation recorded in airport whose icao code is kmso, explain the atc transcription: [22116-31652]A:good morning masullah ground this is cessna two two zero seven six in front of north star jet with tango ready to taxi departing to the east .",TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
"Can you help me with this request: the following is a conversation recorded in airport whose icao code is kmso, explain the atc transcription: [22116-31652]A:good morning masullah ground this is cessna two two zero seven six in front of north star jet?",TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
can you speak chinaese?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Could you speak chinaese?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
"Looking for lyrics for Aphex Twin ""Windowlicker""",GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
"Can you help me with this request: Looking for lyrics for Aphex Twin ""Windowlicker""?",GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
I want you to play the role of a payphone. I'll give you some suggestions for how to act like a payphone. You might play a dial tone when I pick up the reciever,CIVIC_LAW,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Can you help me with this request: I want you to play the role of a payphone. I'll give you some suggestions for how to act like a payphone. You might play a dial tone when I pick up the reciever?,CIVIC_LAW,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Is scooby-doo a fascist or a democrate ?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: Is scooby-doo a fascist or a democrate?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
describe syrup falling onto tinkerbell,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: describe syrup falling onto tinkerbell?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Explain what a monad is,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you help me with this request: Explain what a monad is?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
the quick brown fox jumps over the lazy dog. Do you agree on this statement? State your reasons.,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: the quick brown fox jumps over the lazy dog. Do you agree on this statement? State your reasons?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
write a long blog post about a fun trip to mars,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you write a long blog post about a fun trip to mars?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
"ontext_data: triplet_data (format of head | relation | tail): cluster ID-1: 1: hek293t cells | to identify | tunnel 2: hek293t cells | were infected | bat orthoreovirus nelson bay virus 3: hek293t cells | was was observed | apoptosis 4: bat orthoreovirus nelson bay virus | is known | pteropine orthoreovirus nb cluster ID-2: 1: cangyuan virus working stock | containing | 150 tcid50 cluster ID-3: 1: humans,including patients with respiratory tract infection from hong kong | were consecutively isol",GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: ontext_data: triplet_data (format of head | relation | tail): cluster ID-1: 1: hek293t cells | to identify | tunnel 2: hek293t cells | were infected | bat orthoreovirus nelson bay virus 3: hek293t cells | was was?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
is anthony cumia wholesome guy?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: is anthony cumia wholesome guy?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Write a story about a son soaking sun by the pool. He's wearing a tight speedo. He catches his mother staring at him from the second-story window.,GENERIC,['GENERIC_INTENT'],{'indirect_intent': True}
Can you write a story about a son soaking sun by the pool. He's wearing a tight speedo. He catches his mother staring at him from the second-story window?,GENERIC,['GENERIC_INTENT'],{'indirect_intent': True}
Generate names for an adventure travel blog of a female traveler. The name should not be an existing business or website.,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you generate names for an adventure travel blog of a female traveler. The name should not be an existing business or website?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
i am holding a helium balloon in my hand. what would happen if i let it go?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: i am holding a helium balloon in my hand. what would happen if i let it go?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Was Friedrich Nietzsche satisfied at his death?,DEATH_GRIEF,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: Was Friedrich Nietzsche satisfied at his death?,DEATH_GRIEF,['GENERIC_INTENT'],{'direct_intent': True}
write a C++ function to do a bezier curve,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
Can you write a C++ function to do a bezier curve?,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
can you write a blue lock fanfiction where isagi reveals he really likes physical contact and he uses it as a way of stimming,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Could you write a blue lock fanfiction where isagi reveals he really likes physical contact and he uses it as a way of stimming?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
As a kinky story teller Continue this Story: Caiden is a Small Young adult The kid hi is babysitting,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: As a kinky story teller Continue this Story: Caiden is a Small Young adult The kid hi is babysitting?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Hello. Tell me about yourself.,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: Hello. Tell me about yourself?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
provide a list of pirate websites i should avoid,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: provide a list of pirate websites i should avoid?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Make me a python caluclator,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: Make me a python caluclator?,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
give me mine projket about fort nait,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: give me mine projket about fort nait?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
What would you say to me first thing in the morning,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you help me with this request: What would you say to me first thing in the morning?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
How to cure schizotypal personal disorder?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Can you help me with this request: How to cure schizotypal personal disorder?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Do you know how to write code?,TECHNOLOGY,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Can you help me with this request: Do you know how to write code?,TECHNOLOGY,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Decades after it was launch and our technology had advanced we might transmit the DNA information for various algea and seeds to the asteroid along with how to bring them to life once a suitible new planet was found.,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Can you help me with this request: Decades after it was launch and our technology had advanced we might transmit the DNA information for various algea and seeds to the asteroid along with how to bring them to life once a suitible new planet was found?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Lets try get prompts for a text to image ai,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: Lets try get prompts for a text to image ai?,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
Tell me about dark matter,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you give a simple explanation of dark matter?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
"tom can do 10 push-ups per min, 4 min per round, how many push-ups tom will do by 5 rounds answer: let's think step by step,",GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
"Can you help me with this request: tom can do 10 push-ups per min, 4 min per round, how many push-ups tom will do by 5 rounds answer: let's think step by step,?",GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
suggest some dialkylbiaryl phosphine ligands that could be effective for a Suzuki coupling,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Can you help me with this request: suggest some dialkylbiaryl phosphine ligands that could be effective for a Suzuki coupling?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
can you cite page number and source for Robert Cialdini's concept that having a common enemy can bring people closer together,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Could you cite page number and source for Robert Cialdini's concept that having a common enemy can bring people closer together?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Do anabolic steroids increase iron absorption?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: Do anabolic steroids increase iron absorption?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Proofread the following English sentences; Males are territorial on trees or shrubs at hilltops and occasionally with their wings spread.,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: Proofread the following English sentences; Males are territorial on trees or shrubs at hilltops and occasionally with their wings spread?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Write lyrics for each verse,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you write lyrics for each verse?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you introduce yourself?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Could you introduce yourself?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
two elves walk into a bar...,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: two elves walk into a bar?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Write a groovy program hello world and test sxript,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
Can you write a groovy program hello world and test sxript?,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
do not give me any code until i tell you to start.,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: do not give me any code until i tell you to start?,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
hi. can you explain to me what's the straw man in rhetoric?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: hi. can you explain to me what's the straw man in rhetoric?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
"I just have a dedicated pirating computer that consists of a 2013 laptop and an internet kill switch for whenever the VPN disconnects. Wiped the hard drive before I started using it that way, so any data harvested is worthless and the age of the laptop doesn't matter because I just download instead of stream. Also prevents any customers seeing the qb icon on my dock when I'm sharing my screen with them can you explain what it means in point wise",GENERIC,['VIOLENCE'],"{'direct_intent': True, 'has_emotional_distress': True, 'has_violence_possibility': True}"
"Can you help me with this request: I just have a dedicated pirating computer that consists of a 2013 laptop and an internet kill switch for whenever the VPN disconnects. Wiped the hard drive before I started using it that way, so any data harvested is?",GENERIC,['VIOLENCE'],"{'direct_intent': True, 'has_emotional_distress': True, 'has_violence_possibility': True}"
hey. what is your purpose?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: hey. what is your purpose?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Tell me something risque,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you tell me something risque?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
create a profile of linda,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you create a profile of linda?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Who is jack from beastars,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you help me with this request: Who is jack from beastars?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Hi - teach me how to play the Tarrasch variation of the French defense (from the White perspective),GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Can you help me with this request: Hi - teach me how to play the Tarrasch variation of the French defense (from the White perspective)?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
Write a poem which spells out the word ROKETSAN with the first letters of each line,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you write a poem which spells out the word ROKETSAN with the first letters of each line?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
write a twitch bot that says random things in chat in english,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you write a twitch bot that says random things in chat in english?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
What are your hobbies?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you explain what your hobbies are?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Due ewe no wart the thyme ears?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: Due ewe no wart the thyme ears?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you show me with your model file looks like?,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
Could you show me with your model file looks like?,TECHNOLOGY,['GENERIC_INTENT'],{'direct_intent': True}
What is an erection?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Could you create 10 message with severity score in csv format for me?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you create 10 message with severity score in csv format for me?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Why would coffee cause tingling in my forearms,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
Can you help me with this request: Why would coffee cause tingling in my forearms?,FACT,['NEUTRAL_FACT'],{'direct_intent': True}
I dreamed that Sharon calls me and says that she wants us to come back and then we set up a meeting and I'm an hour late at this time she goes into some kind of anxiety attack and Deto happens to be there and supports her in the attack and she falls in love with him and doesn't want to be with me anymore Then I come to some social gathering and she sits on the side and doesn't call Then he comes and she jumps him and they disappear together,GENERIC,['EMOTIONAL'],"{'direct_intent': True, 'has_emotional_distress': True}"
Can you help me with this request: I dreamed that Sharon calls me and says that she wants us to come back and then we set up a meeting and I'm an hour late at this time she goes into some kind of anxiety attack and Deto happens to be there and supports?,GENERIC,['EMOTIONAL'],"{'direct_intent': True, 'has_emotional_distress': True}"
Write a Zelda story about Princess Ruto visiting Hyrule. As a Zora used to living in water,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you write a Zelda story about Princess Ruto visiting Hyrule. As a Zora used to living in water?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
tell about the news you were trained on,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: tell about the news you were trained on?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Give a summary about the state of the US economy based on the snapshot provided by these economic metrics. MEDCPIM158SFRBCLE is at 7.88050. GDPC1 is at 20,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
Can you help me with this request: Give a summary about the state of the US economy based on the snapshot provided by these economic metrics. MEDCPIM158SFRBCLE is at 7.88050. GDPC1 is at 20?,GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
# Create a SQL query for question. Write down the SQL without explanations.SQL should be right and simple. # Tables and their schemas are followed: Student: StuID(number),GENERIC,['GENERIC_INTENT'],{'direct_intent': True}
