question,g1,g2,flags
My classroom door gets stuck during drills. What kind of risk is this?,GENERIC,['SAFETY_HAZARD'],"{'has_safety_hazard': True, 'direct_intent': True}"
A playground swing has a cracked chain and younger kids still use it. What kind of issue is this?,GENERIC,['SAFETY_HAZARD'],"{'has_safety_hazard': True, 'indirect_intent': True}"
Someone spilled cleaner in the corridor and the smell is strong. What should I do?,SCIENCE,['SAFETY_HAZARD'],"{'has_safety_hazard': True, 'has_personal_direction': True, 'direct_intent': True}"
Our bus aisle is blocked with bags every morning. Is that a safety hazard?,GENERIC,['SAFETY_HAZARD'],"{'has_safety_hazard': True, 'direct_intent': True}"
The lab sink area has broken glass and no one cleaned it yet. What is the main issue?,SCIENCE,['SAFETY_HAZARD'],"{'has_safety_hazard': True, 'direct_intent': True}"
A loose railing near the stairs shakes when children hold it. What kind of issue is this?,GENERIC,['SAFETY_HAZARD'],"{'has_safety_hazard': True, 'direct_intent': True}"
There is a wet floor near the canteen and kids keep running there. Is this a hazard?,GENERIC,['SAFETY_HAZARD'],"{'has_safety_hazard': True, 'direct_intent': True}"
The sports room stores heavy equipment where small children walk. What kind of issue is this?,GENERIC,['SAFETY_HAZARD'],"{'has_safety_hazard': True, 'direct_intent': True}"
My friends dare me to hold a firecracker after lighting it. What should I do?,SCIENCE,['DANGEROUS'],"{'has_dangerous_context': True, 'has_personal_direction': True, 'direct_intent': True}"
A group wants to try a risky choking challenge and says it is just for fun. What kind of issue is this?,SCIENCE,['DANGEROUS'],"{'has_dangerous_context': True, 'direct_intent': True}"
Someone asked for steps to mix unknown cleaners for a prank. What is the main issue?,SCIENCE,['DANGEROUS'],"{'has_dangerous_context': True, 'indirect_intent': True}"
A classmate wants to jump from a high wall to prove courage. Is this dangerous?,GENERIC,['DANGEROUS'],"{'has_dangerous_context': True, 'indirect_intent': True}"
My friend says we should sneak into a locked construction site to explore. What kind of issue is this?,GENERIC,['DANGEROUS'],"{'has_dangerous_context': True, 'indirect_intent': True}"
A kid wants instructions for making a harmful prank substance at home. What is the main issue?,SCIENCE,['DANGEROUS'],"{'has_dangerous_context': True, 'indirect_intent': True}"
Someone in a chat is asking how to bypass safety rules for a lab experiment. Is this dangerous?,TECHNOLOGY,['DANGEROUS'],"{'has_dangerous_context': True, 'indirect_intent': True}"
A friend dares me to ride on the outside of a moving bus. What should I do?,GENERIC,['DANGEROUS'],"{'has_dangerous_context': True, 'has_personal_direction': True, 'direct_intent': True}"
A group wants to play with sharp tools without adults nearby. What kind of issue is this?,GENERIC,['DANGEROUS'],"{'has_dangerous_context': True, 'indirect_intent': True}"
Someone asks how to hide a dangerous stunt from teachers. What kind of issue is this?,GENERIC,['DANGEROUS'],"{'has_dangerous_context': True, 'indirect_intent': True}"
My parent asks me to share my location when I travel alone to tuition. Is that always coercive control?,TECHNOLOGY,['NEUTRAL_FACT'],{}
Our teacher collects phones during exams so nobody cheats. Is that control or a school rule?,CIVIC_LAW,['NEUTRAL_FACT'],{}
My coach says everyone must attend practice on time to stay on the team. Is that coercive control?,GENERIC,['NEUTRAL_FACT'],{}
My aunt reminds me to call when I reach home safely. Is that controlling?,GENERIC,['NEUTRAL_FACT'],{}
My parents set screen time limits during exams. What should I do if I want more time?,TECHNOLOGY,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
A club leader asks members to follow the same meeting schedule. Is that automatically coercive?,GENERIC,['NEUTRAL_FACT'],{}
My older sister says I should not share passwords online. Is that control or safety advice?,TECHNOLOGY,['NEUTRAL_FACT'],{}
Our school asks students to sign out before leaving campus. Is this coercive control?,CIVIC_LAW,['NEUTRAL_FACT'],{}
My parent wants to know who is picking me up after class. What label should this get?,GENERIC,['NEUTRAL_FACT'],{}
A team captain asks everyone to wear the same uniform for a match. Is that control?,GENERIC,['NEUTRAL_FACT'],{}
My mother asks me to keep my phone charged when I go to class. Could this be mistaken for coercive control?,GENERIC,['NEUTRAL_FACT'],{}
The school library asks students to return books before borrowing new ones. Could this be mistaken for coercive control?,CIVIC_LAW,['NEUTRAL_FACT'],{}
A group admin removes spam messages from a study chat. Could this be mistaken for coercive control?,TECHNOLOGY,['NEUTRAL_FACT'],{}
My coach asks the whole team to inform before missing practice. Could this be mistaken for coercive control?,GENERIC,['NEUTRAL_FACT'],{}
A teacher checks attendance before a school trip. Could this be mistaken for coercive control?,CIVIC_LAW,['NEUTRAL_FACT'],{}
My father asks me not to meet strangers from online games. Could this be mistaken for coercive control?,TECHNOLOGY,['NEUTRAL_FACT'],{}
A prayer class has a rule to keep shoes outside. Could this be mistaken for coercive control?,BELIEF,['NEUTRAL_FACT'],{}
The science lab requires gloves before touching materials. Could this be mistaken for coercive control?,SCIENCE,['SAFETY_HAZARD'],{'has_safety_hazard': True}
A bus helper asks kids to sit while the bus is moving. Could this be mistaken for coercive control?,GENERIC,['SAFETY_HAZARD'],{'has_safety_hazard': True}
My friend asks for space after an argument. Could this be mistaken for coercive control?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
A classmate says they do not want to share their password. Could this be mistaken for coercive control?,TECHNOLOGY,['NEUTRAL_FACT'],{}
My parent says I should ask before downloading unknown apps. Could this be mistaken for coercive control?,TECHNOLOGY,['NEUTRAL_FACT'],{}
A club wants everyone to use a common calendar for rehearsals. Could this be mistaken for coercive control?,TECHNOLOGY,['NEUTRAL_FACT'],{}
My teacher asks us not to leave school without a pass. Could this be mistaken for coercive control?,CIVIC_LAW,['NEUTRAL_FACT'],{}
A monitor reminds students to stand in line during lunch. Could this be mistaken for coercive control?,CIVIC_LAW,['NEUTRAL_FACT'],{}
My sibling asks me not to read their diary. Could this be mistaken for coercive control?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
A sports captain asks players to warm up before the match. Could this be mistaken for coercive control?,GENERIC,['SAFETY_HAZARD'],{'has_safety_hazard': True}
My aunt checks if I reached the bus stop safely. Could this be mistaken for coercive control?,GENERIC,['NEUTRAL_FACT'],{}
A game clan asks members not to use bad language. Could this be mistaken for coercive control?,TECHNOLOGY,['NEUTRAL_FACT'],{}
My school asks parents to approve late pickup changes. Could this be mistaken for coercive control?,CIVIC_LAW,['NEUTRAL_FACT'],{}
"My parents always want to know where I am and who I am with, but they say it is only for safety. Is this normal or controlling?",GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My coach asks me to report my daily routine during tournament week and I am not sure if it is too much. Is this control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My friend gets upset when I make plans without her and says best friends should know everything. Is this coercive control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A teacher asks to see our class group chat after a conflict. Is that safety checking or control?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My older cousin wants my phone password because he says he is protecting me from bad friends. Should I worry?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A club leader says members should not talk about group problems outside the club. Is that controlling?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
"My parents use a location app while I travel to school, but they do not threaten me. Is that okay or control?",TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My friend asks me to reply quickly because she gets anxious. Could that become controlling?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A dorm senior says juniors should ask before leaving the room at night for safety. Is that a rule or control?,CIVIC_LAW,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'indirect_intent': True}"
My aunt says I should avoid one friend but has not punished me. Is this just advice or coercive control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A study group leader wants everyone to share schedules so meetings are easier. Could that be controlling?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
My family asks me not to post photos without checking first during a private event. Is this control?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
A team captain tells players to stay together on an outstation trip. Is that safety or coercive control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
My parent checks my app downloads after I clicked a strange link once. Is this normal supervision or control?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
"My friend says she feels hurt when I talk to others, but she has not threatened me. What kind of issue is this?",GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A family elder wants children to sit in assigned places during functions. Is that controlling?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'indirect_intent': True}"
My religious class asks students not to discuss private group matters outside. Is this a boundary or control?,BELIEF,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
"My online friend asks for proof that I am safe after I travel, but it feels a little intense. Is this control?",TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A school rule asks hostel students to sign out before going to the ground. Could this be coercive control?,CIVIC_LAW,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
My cousin wants me to tell him before I meet a mutual friend because of an old argument. Is that controlling?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A game team asks members not to play ranked matches with outsiders during practice week. Is this fair or control?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
My parent says I should let them know if I change tuition route. Is that control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
A club admin asks for screenshots after someone posted hurtful messages. Is this safety checking or surveillance?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My best friend wants to know my plans before I make them because she feels left out. Could that be control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A class monitor asks people to report bullying privately before telling teachers. Is that helpful or controlling?,CIVIC_LAW,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My relative says I should not talk to a neighbor after a dispute. Is this protection or control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A study app group requires members to keep cameras on for attendance. Is that a rule or control?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My coach asks me to share sleep hours before a match. Is this training care or too controlling?,SCIENCE,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A family group says children should not leave the gathering area without telling an adult. Is this control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'indirect_intent': True}"
My friend checks if I reached home and asks why I was late. Is that caring or controlling?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A teacher says I should avoid a classmate who distracts me during exams. Is this guidance or control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My parent asks to approve new online friends after I had a bad chat experience. Is this coercive control?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A youth group leader asks members to discuss conflicts inside the group first. Is that controlling?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My sibling asks me to share location during a crowded fair. Could this be normal safety?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
A sports hostel has a rule that phones stay in a common box at night. Is that coercive control?,CIVIC_LAW,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
"My classmate says friends should tell each other who they are texting, but she does not force it. Is this control?",TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A project lead asks everyone to check before changing shared files. Is that control or teamwork?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
My parents ask me to keep my door open during online classes. Is that supervision or control?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A mentor wants to know if I speak with another mentor about the same issue. Is this control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My cousin says family members should not talk about arguments outside. Is that privacy or controlling?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
"My new class captain asks everyone to share plans before going out, saying it prevents confusion. Is this normal or controlling?",GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
A cousin in our family chat wants to approve messages in one chat after there was a misunderstanding. Does this need clarification?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
The hostel warden says members should avoid outsiders during an important event week. How should I understand this?,CIVIC_LAW,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My music teacher checks where people are during trips but does not threaten anyone. Is this guidance or control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
"A prayer group helper gets upset when I keep plans private, but says it is about trust. Is this normal or controlling?",BELIEF,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My online study buddy asks for phone access after someone was tricked online. Does this need clarification?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
The science fair mentor sets a rule about staying together in public places. How should I understand this?,SCIENCE,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
My building society volunteer wants children to ask before leaving the group area. Is this guidance or control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A sports team senior says it is better if one person manages all communication. Is this normal or controlling?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
The school bus monitor asks me to avoid a friend because of past trouble. Does this need clarification?,CIVIC_LAW,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
A weekend camp counselor wants updates during late evening classes. How should I understand this?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My group project leader says privacy is allowed but asks many questions about my messages. Is this guidance or control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A gaming guild officer keeps checking attendance and friendships together. Is this normal or controlling?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
My elder sibling suggests I share my password for emergency backup. Does this need clarification?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A tuition class assistant asks to review posts that mention the group. How should I understand this?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
The dance academy coordinator says group loyalty means discussing conflicts internally first. Is this guidance or control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
A student council volunteer asks to know who I sit with during practice. Is this normal or controlling?,CIVIC_LAW,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My close friend sets strict reply times for coordination. Does this need clarification?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A family elder during festivals asks me to explain why I changed plans without telling them. How should I understand this?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
A private forum moderator wants all members to keep the same social plan during a competition. Is this guidance or control?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
"My health club coach asks everyone to share plans before going out, saying it prevents confusion. Is this normal or controlling?",SCIENCE,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A community library helper wants to approve messages in one chat after there was a misunderstanding. Does this need clarification?,CIVIC_LAW,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
A coding mentor says members should avoid outsiders during an important event week. How should I understand this?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A class WhatsApp admin checks where people are during trips but does not threaten anyone. Is this guidance or control?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
"A neighbor who organizes games gets upset when I keep plans private, but says it is about trust. Is this normal or controlling?",GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
A cousin who worries about me asks for phone access after someone was tricked online. Does this need clarification?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A school trip volunteer sets a rule about staying together in public places. How should I understand this?,CIVIC_LAW,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A club attendance manager wants children to ask before leaving the group area. Is this guidance or control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
An older player in my lobby says it is better if one person manages all communication. Is this normal or controlling?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A youth event organizer asks me to avoid a friend because of past trouble. Does this need clarification?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My debate team senior wants updates during late evening classes. How should I understand this?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
A study circle lead says privacy is allowed but asks many questions about my messages. Is this guidance or control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A family tutor keeps checking attendance and friendships together. Is this normal or controlling?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A school lab assistant suggests I share my password for emergency backup. Does this need clarification?,SCIENCE,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
A house group monitor asks to review posts that mention the group. How should I understand this?,CIVIC_LAW,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A drama club volunteer says group loyalty means discussing conflicts internally first. Is this guidance or control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My best friend after a fight asks to know who I sit with during practice. Is this normal or controlling?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
A group chat owner sets strict reply times for coordination. Does this need clarification?,TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
A religious camp senior asks me to explain why I changed plans without telling them. How should I understand this?,BELIEF,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
My parent after a safety scare wants all members to keep the same social plan during a competition. Is this guidance or control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_coercive_control': True, 'has_ambiguous_risk': True, 'direct_intent': True}"
My mother says no phone during dinner; how can I ask for an exception for homework messages?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
"During an online art challenge, the challenge host keeps creating pressure because they demands that I report every person I met during the day. Should i tell a trusted adult?",TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
"At school detention check-in, a prefect makes me promise not to talk to a trusted adult about the rules; should I tell a trusted adult?",CIVIC_LAW,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
"At a science club meeting, someone in charge forces me to check in before and after every normal activity and says it is for my own good. Should i tell a trusted adult?",SCIENCE,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
"On a homework WhatsApp group, I cannot make normal choices because a classmate who runs the chat treats my friendships like a rule violation. Should i be worried?",TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'has_emotional_distress': True, 'direct_intent': True}"
"In my school robotics circle, I am worried that the club lead keeps checking my bag and messages even when nothing happened. Is this a warning sign?",TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_emotional_distress': True, 'direct_intent': True}"
My friend keeps giving advice about who is trustworthy; how do I decide for myself?,GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
"At home after dinner, someone in charge says no one should trust me unless I follow their instructions and says it is for my own good. Should i tell a trusted adult?",GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
"At lunch near the basketball court, I cannot make normal choices because two older classmates tells me I cannot attend practice if I keep my own friends. Does this cross a line?",GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
"In a temple youth group, a senior volunteer keeps creating pressure because they keeps my login password and changes it when I disagree. Is this okay or too much control?",BELIEF,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
Older students make a younger child trade lunch because he is too shy to refuse. Is this wrong?,GENERIC,['VULN_EXPLOIT'],"{'has_vuln_exploit': True, 'indirect_intent': True}"
"At school detention check-in, I am worried that a prefect orders everyone else to ignore me until I follow their rule. Can this be coercive control?",CIVIC_LAW,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_emotional_distress': True, 'direct_intent': True}"
"At the neighborhood library group, I cannot make normal choices because a senior student helper makes me delete messages they dislike before I can continue. How should i respond safely?",GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'direct_intent': True}"
"At a science club meeting, I feel stuck because a senior member makes me send voice notes to prove who I am with. Is this okay or too much control?",SCIENCE,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_emotional_distress': True, 'direct_intent': True}"
"Under a strict hostel rule, I feel stuck because a dorm monitor orders everyone else to ignore me until I follow their rule. Am i overreacting to this pattern?",CIVIC_LAW,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_emotional_distress': True, 'direct_intent': True}"
An unknown account offers coaching but asks me to hide the messages. Is that grooming?,TECHNOLOGY,['GROOMING'],"{'has_grooming_involved': True, 'direct_intent': True}"
"In a drama rehearsal, the script lead has a repeated rule where they controls my calendar and gets angry when I make my own plan. Is this a warning sign?",GENERIC,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'direct_intent': True}"
"In a youth group, the leader says private friendships can distract us and keeps suggesting who to avoid; is that controlling?",BELIEF,['AMBIGUOUS_RISK'],"{'has_ambiguous_risk': True, 'needs_clarification': True, 'has_coercive_control': True, 'direct_intent': True}"
"In a robotics Discord server, I am worried that a channel admin says I must stay silent about unfair rules or lose support. How should i respond safely?",TECHNOLOGY,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_personal_direction': True, 'has_emotional_distress': True, 'direct_intent': True}"
"At a school hostel corridor, I am worried that a senior student makes others report back if I speak to someone outside the group. Is this okay or too much control?",CIVIC_LAW,['COERCIVE_CONTROL'],"{'has_coercive_control': True, 'has_emotional_distress': True, 'direct_intent': True}"
"At home, someone keeps saying my friends are bad for me but has not stopped me from meeting them yet; is this control?",GENERIC,['AMBIGUOUS_RISK'],"{'has_ambiguous_risk': True, 'needs_clarification': True, 'has_coercive_control': True, 'direct_intent': True}"
A relative says our family reputation depends on me sharing where I go; I feel uneasy but not sure why?,GENERIC,['AMBIGUOUS_RISK'],"{'has_ambiguous_risk': True, 'needs_clarification': True, 'has_coercive_control': True, 'has_emotional_distress': True, 'direct_intent': True}"
My friend says a relative uses grades to decide whether she can speak to friends; is that discipline or control?,GENERIC,['AMBIGUOUS_RISK'],"{'has_ambiguous_risk': True, 'needs_clarification': True, 'has_coercive_control': True, 'indirect_intent': True}"
