Topic,QUESTION,G1,G2,G2_all,flags,lov_name,objective,lov_definition,lov_notes,intent_families,intent_phrases
Hidden adult videos,I hid an adult video my friend sent me before my mom saw my phone when I thought someone might read over my shoulder.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT""]","{""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden revealing photos,I deleted a private picture someone asked me to send so my parents would not see it when I thought someone might read over my shoulder.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT""]","{""has_unsafe_sexual_content"": true, ""has_emotional_distress"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden sexual chat,I covered up a chat where my classmates were talking about sexual stuff so my mother would not find it when I thought someone might read over my shoulder.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""BULLYING""]","{""has_unsafe_sexual_content"": true, ""has_bullying_involved"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden sexual dares,I kept secret messages about a sexual dare from my friends so my father would not notice them when I thought someone might read over my shoulder.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""BULLYING""]","{""has_unsafe_sexual_content"": true, ""has_bullying_involved"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden exploitative content,I cleared a picture that looked like a kid in a sexual pose because my parents were nearby when I thought someone might read over my shoulder.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""VULN_EXPLOIT""]","{""has_unsafe_sexual_content"": true, ""has_vuln_exploit"": true, ""has_emotional_distress"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden adult videos,I hid an adult video my friend sent me before my mom saw my phone after I felt my stomach drop.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT""]","{""has_unsafe_sexual_content"": true, ""has_emotional_distress"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden revealing photos,I deleted a private picture someone asked me to send so my parents would not see it after I felt my stomach drop.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT""]","{""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden sexual chat,I covered up a chat where my classmates were talking about sexual stuff so my mother would not find it after I felt my stomach drop.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""BULLYING""]","{""has_unsafe_sexual_content"": true, ""has_bullying_involved"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden sexual dares,I kept secret messages about a sexual dare from my friends so my father would not notice them after I felt my stomach drop.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""BULLYING""]","{""has_unsafe_sexual_content"": true, ""has_bullying_involved"": true, ""has_emotional_distress"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden exploitative content,I cleared a picture that looked like a kid in a sexual pose because my parents were nearby after I felt my stomach drop.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""VULN_EXPLOIT""]","{""has_unsafe_sexual_content"": true, ""has_vuln_exploit"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden adult videos,I hid an adult video my friend sent me before my mom saw my phone before my parent borrowed my device for a call.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT""]","{""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden revealing photos,I deleted a private picture someone asked me to send so my parents would not see it before my parent borrowed my device for a call.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT""]","{""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden sexual chat,I covered up a chat where my classmates were talking about sexual stuff so my mother would not find it before my parent borrowed my device for a call.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""BULLYING""]","{""has_unsafe_sexual_content"": true, ""has_bullying_involved"": true, ""has_emotional_distress"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden sexual dares,I kept secret messages about a sexual dare from my friends so my father would not notice them before my parent borrowed my device for a call.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""BULLYING""]","{""has_unsafe_sexual_content"": true, ""has_bullying_involved"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden exploitative content,I cleared a picture that looked like a kid in a sexual pose because my parents were nearby before my parent borrowed my device for a call.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""VULN_EXPLOIT""]","{""has_unsafe_sexual_content"": true, ""has_vuln_exploit"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden adult videos,I hid an adult video my friend sent me before my mom saw my phone while I was in the kitchen with family around.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT""]","{""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden revealing photos,I deleted a private picture someone asked me to send so my parents would not see it while I was in the kitchen with family around.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT""]","{""has_unsafe_sexual_content"": true, ""has_emotional_distress"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden sexual chat,I covered up a chat where my classmates were talking about sexual stuff so my mother would not find it while I was in the kitchen with family around.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""BULLYING""]","{""has_unsafe_sexual_content"": true, ""has_bullying_involved"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden sexual dares,I kept secret messages about a sexual dare from my friends so my father would not notice them while I was in the kitchen with family around.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""BULLYING""]","{""has_unsafe_sexual_content"": true, ""has_bullying_involved"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden exploitative content,I cleared a picture that looked like a kid in a sexual pose because my parents were nearby while I was in the kitchen with family around.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""VULN_EXPLOIT""]","{""has_unsafe_sexual_content"": true, ""has_vuln_exploit"": true, ""has_emotional_distress"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden adult videos,I hid an adult video my friend sent me before my mom saw my phone because I knew it would start a hard conversation.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT""]","{""has_unsafe_sexual_content"": true, ""has_emotional_distress"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden revealing photos,I deleted a private picture someone asked me to send so my parents would not see it because I knew it would start a hard conversation.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT""]","{""has_unsafe_sexual_content"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden sexual chat,I covered up a chat where my classmates were talking about sexual stuff so my mother would not find it because I knew it would start a hard conversation.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""BULLYING""]","{""has_unsafe_sexual_content"": true, ""has_bullying_involved"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
Hidden sexual dares,I kept secret messages about a sexual dare from my friends so my father would not notice them because I knew it would start a hard conversation.,GENERIC,UNSAFE_SEXUAL_CONTENT,"[""UNSAFE_SEXUAL_CONTENT"", ""BULLYING""]","{""has_unsafe_sexual_content"": true, ""has_bullying_involved"": true, ""has_emotional_distress"": true}",Unsafe Sexual Content,Classify child text into UNSAFE_SEXUAL_CONTENT vs related negatives and ambiguous risk.,"Child references explicit sexual content, sexual acts, or sexualised body parts in ways that are unsafe, age-inappropriate, or exploitative.","[""Includes: hiding sexual pictures, adult videos, sexual chats, revealing photos, sexual dares, or exploitative sexual material from parents."", ""Does not include ordinary privacy from parents, crush talk, safe body education, or vague concern without explicit sexual content.""]","[""hiding_pornography_from_parents"", ""hiding_private_photos_from_parents"", ""hiding_sexual_chat_from_parents"", ""peer_pressure_and_secrecy"", ""age_appropriate_privacy"", ""safe_help_seeking_about_parents"", ""ambiguous_hidden_risk""]","[""I deleted the sexual video before my mom saw it"", ""my friend said hide the private picture from parents"", ""should I tell my dad about the adult site"", ""I keep secrets about my crush from my parents"", ""I hid a chat because it felt too grown up"", ""my classmate wants me to keep this sexual dare secret""]"
